ID	GachaID	PossessionCategory	PossessionID	PossessionNum	Weight
11925	300001502	1	10101011	3	1876
11926	300001502	3	30101003	1	5630
11927	300001502	3	30101003	3	1876
11928	300001502	5	50101005	1	5630
11929	300001502	5	50101005	3	1876
11930	300001502	6	60101006	1	5630
11931	300001502	6	60101006	3	1876
11932	300001502	8	101	1	1000
11933	300001502	8	105	1	1000
11934	300001502	8	106	1	1000
11935	300001502	8	109	1	1000
11936	300001502	8	208	1	1000
11937	300001502	8	211	1	1000
11938	300001502	8	212	1	1000
11939	300001502	8	302	1	1000
11940	300001502	8	303	1	1000
11941	300001502	8	304	1	1000
11942	300001502	8	309	1	1000
11943	300001502	8	401	1	1000
11944	300001502	8	501	1	1000
11945	300001502	8	602	1	1000
11946	300001502	8	603	1	1000
11947	300001502	8	1301	1	1000
11948	300001502	8	1302	1	1000
11949	300001502	8	1303	1	1000
11950	300001502	8	1304	1	1000
11951	300001502	8	1305	1	1000
11952	300001503	1	10101001	1	5630
11953	300001503	1	10101001	3	1876
11954	300001503	1	10101002	1	5630
11955	300001503	1	10101002	3	1876
11956	300001503	1	10101003	1	5630
11957	300001503	1	10101003	3	1876
11958	300001503	1	10101004	1	5630
11959	300001503	1	10101004	3	1876
11960	300001503	1	10101005	1	5630
11961	300001503	1	10101005	3	1876
11962	300001503	1	10101006	1	5630
11963	300001503	1	10101006	3	1876
11964	300001503	1	10101007	1	5630
11965	300001503	1	10101007	3	1876
11966	300001503	1	10101008	1	5630
11967	300001503	1	10101008	3	1876
11968	300001503	1	10101009	1	5630
11969	300001503	1	10101009	3	1876
11970	300001503	1	10101010	1	5630
11971	300001503	1	10101010	3	1876
11972	300001503	1	10101011	1	5630
11973	300001503	1	10101011	3	1876
11974	300001503	3	30101003	1	5630
11975	300001503	3	30101003	3	1876
11976	300001503	5	50101005	1	5630
11977	300001503	5	50101005	3	1876
11978	300001503	6	60101006	1	5630
11979	300001503	6	60101006	3	1876
11980	300001503	8	101	1	1000
11981	300001503	8	105	1	1000
11982	300001503	8	106	1	1000
11983	300001503	8	109	1	1000
11984	300001503	8	208	1	1000
11985	300001503	8	211	1	1000
11986	300001503	8	212	1	1000
11987	300001503	8	302	1	1000
11988	300001503	8	303	1	1000
11989	300001503	8	304	1	1000
11990	300001503	8	309	1	1000
11991	300001503	8	401	1	1000
11992	300001503	8	501	1	1000
11993	300001503	8	602	1	1000
11994	300001503	8	603	1	1000
11995	300001503	8	1301	1	1000
11996	300001503	8	1302	1	1000
11997	300001503	8	1303	1	1000
11998	300001503	8	1304	1	1000
11999	300001503	8	1305	1	1000
12000	300001504	1	10101001	1	5630
12001	300001504	1	10101001	3	1876
12002	300001504	1	10101002	1	5630
12003	300001504	1	10101002	3	1876
12004	300001504	1	10101003	1	5630
12005	300001504	1	10101003	3	1876
12006	300001504	1	10101004	1	5630
12007	300001504	1	10101004	3	1876
12008	300001504	1	10101005	1	5630
12009	300001504	1	10101005	3	1876
12010	300001504	1	10101006	1	5630
12011	300001504	1	10101006	3	1876
12012	300001504	1	10101007	1	5630
12013	300001504	1	10101007	3	1876
12014	300001504	1	10101008	1	5630
12015	300001504	1	10101008	3	1876
12016	300001504	1	10101009	1	5630
12017	300001504	1	10101009	3	1876
12018	300001504	1	10101010	1	5630
12019	300001504	1	10101010	3	1876
12020	300001504	1	10101011	1	5630
12021	300001504	1	10101011	3	1876
12022	300001504	3	30101003	1	5630
12023	300001504	3	30101003	3	1876
12024	300001504	5	50101005	1	5630
12025	300001504	5	50101005	3	1876
12026	300001504	6	60101006	1	5630
12027	300001504	6	60101006	3	1876
12028	300001504	8	101	1	1000
12029	300001504	8	105	1	1000
12030	300001504	8	106	1	1000
12031	300001504	8	109	1	1000
12032	300001504	8	208	1	1000
12033	300001504	8	211	1	1000
12034	300001504	8	212	1	1000
12035	300001504	8	302	1	1000
12036	300001504	8	303	1	1000
12037	300001504	8	304	1	1000
12038	300001504	8	309	1	1000
12039	300001504	8	401	1	1000
12040	300001504	8	501	1	1000
12041	300001504	8	602	1	1000
12042	300001504	8	603	1	1000
12043	300001504	8	1301	1	1000
12044	300001504	8	1302	1	1000
12045	300001504	8	1303	1	1000
12046	300001504	8	1304	1	1000
12047	300001504	8	1305	1	1000
12048	300001505	1	10101001	1	5630
12049	300001505	1	10101001	3	1876
12050	300001505	1	10101002	1	5630
12051	300001505	1	10101002	3	1876
12052	300001505	1	10101003	1	5630
12053	300001505	1	10101003	3	1876
12054	300001505	1	10101004	1	5630
12055	300001505	1	10101004	3	1876
12056	300001505	1	10101005	1	5630
12057	300001505	1	10101005	3	1876
12058	300001505	1	10101006	1	5630
12059	300001505	1	10101006	3	1876
12060	300001505	1	10101007	1	5630
12061	300001505	1	10101007	3	1876
12062	300001505	1	10101008	1	5630
12063	300001505	1	10101008	3	1876
12064	300001505	1	10101009	1	5630
12065	300001505	1	10101009	3	1876
12066	300001505	1	10101010	1	5630
12067	300001505	1	10101010	3	1876
12068	300001505	1	10101011	1	5630
12069	300001505	1	10101011	3	1876
12070	300001505	3	30101003	1	5630
12071	300001505	3	30101003	3	1876
12072	300001505	5	50101005	1	5630
12073	300001505	5	50101005	3	1876
12074	300001505	6	60101006	1	5630
12075	300001505	6	60101006	3	1876
12076	300001505	8	101	1	1000
12077	300001505	8	105	1	1000
12078	300001505	8	106	1	1000
12079	300001505	8	109	1	1000
12080	300001505	8	208	1	1000
12081	300001505	8	211	1	1000
12082	300001505	8	212	1	1000
12083	300001505	8	302	1	1000
12084	300001505	8	303	1	1000
12085	300001505	8	304	1	1000
12086	300001505	8	309	1	1000
12087	300001505	8	401	1	1000
12088	300001505	8	501	1	1000
12089	300001505	8	602	1	1000
12090	300001505	8	603	1	1000
12091	300001505	8	1301	1	1000
12092	300001505	8	1302	1	1000
12093	300001505	8	1303	1	1000
12094	300001505	8	1304	1	1000
12095	300001505	8	1305	1	1000
12096	300001506	1	10101001	1	5630
12097	300001506	1	10101001	3	1876
12098	300001506	1	10101002	1	5630
12099	300001506	1	10101002	3	1876
12100	300001506	1	10101003	1	5630
12101	300001506	1	10101003	3	1876
12102	300001506	1	10101004	1	5630
12103	300001506	1	10101004	3	1876
12104	300001506	1	10101005	1	5630
12105	300001506	1	10101005	3	1876
12106	300001506	1	10101006	1	5630
12107	300001506	1	10101006	3	1876
12108	300001506	1	10101007	1	5630
12109	300001506	1	10101007	3	1876
12110	300001506	1	10101008	1	5630
12111	300001506	1	10101008	3	1876
12112	300001506	1	10101009	1	5630
12113	300001506	1	10101009	3	1876
12114	300001506	1	10101010	1	5630
12115	300001506	1	10101010	3	1876
12116	300001506	1	10101011	1	5630
12117	300001506	1	10101011	3	1876
12118	300001506	3	30101003	1	5630
12119	300001506	3	30101003	3	1876
12120	300001506	5	50101005	1	5630
12121	300001506	5	50101005	3	1876
12122	300001506	6	60101006	1	5630
12123	300001506	6	60101006	3	1876
12124	300001506	8	101	1	1000
12125	300001506	8	105	1	1000
12126	300001506	8	106	1	1000
12127	300001506	8	109	1	1000
12128	300001506	8	111	1	500
12129	300001506	8	203	1	500
12130	300001506	8	206	1	500
12131	300001506	8	208	1	1000
12132	300001506	8	209	1	500
12133	300001506	8	211	1	1000
12134	300001506	8	212	1	1000
12135	300001506	8	216	1	500
12136	300001506	8	302	1	1000
12137	300001506	8	303	1	1000
12138	300001506	8	304	1	1000
12139	300001506	8	307	1	500
12140	300001506	8	309	1	1000
12141	300001506	8	401	1	1000
12142	300001506	8	501	1	1000
12143	300001506	8	602	1	1000
12144	300001506	8	603	1	1000
12145	300001506	8	1301	1	1000
12146	300001506	8	1302	1	1000
12147	300001506	8	1303	1	1000
12148	300001506	8	1304	1	1000
12149	300001506	8	1305	1	1000
12150	300001507	1	10101001	1	5630
12151	300001507	1	10101001	3	1876
12152	300001507	1	10101002	1	5630
12153	300001507	1	10101002	3	1876
12154	300001507	1	10101003	1	5630
12155	300001507	1	10101003	3	1876
12156	300001507	1	10101004	1	5630
12157	300001507	1	10101004	3	1876
12158	300001507	1	10101005	1	5630
12159	300001507	1	10101005	3	1876
12160	300001507	1	10101006	1	5630
12161	300001507	1	10101006	3	1876
12162	300001507	1	10101007	1	5630
12163	300001507	1	10101007	3	1876
12164	300001507	1	10101008	1	5630
12165	300001507	1	10101008	3	1876
12166	300001507	1	10101009	1	5630
12167	300001507	1	10101009	3	1876
12168	300001507	1	10101010	1	5630
12169	300001507	1	10101010	3	1876
12170	300001507	1	10101011	1	5630
12171	300001507	1	10101011	3	1876
12172	300001507	3	30101003	1	5630
12173	300001507	3	30101003	3	1876
12174	300001507	5	50101005	1	5630
12175	300001507	5	50101005	3	1876
12176	300001507	6	60101006	1	5630
12177	300001507	6	60101006	3	1876
12178	300001507	8	101	1	1000
12179	300001507	8	105	1	1000
12180	300001507	8	106	1	1000
12181	300001507	8	109	1	1000
12182	300001507	8	111	1	500
12183	300001507	8	203	1	500
12184	300001507	8	206	1	500
12185	300001507	8	208	1	1000
12186	300001507	8	209	1	500
12187	300001507	8	211	1	1000
12188	300001507	8	212	1	1000
12189	300001507	8	216	1	500
12190	300001507	8	302	1	1000
12191	300001507	8	303	1	1000
12192	300001507	8	304	1	1000
12193	300001507	8	307	1	500
12194	300001507	8	309	1	1000
12195	300001507	8	401	1	1000
12196	300001507	8	501	1	1000
12197	300001507	8	602	1	1000
12198	300001507	8	603	1	1000
12199	300001507	8	1301	1	1000
12200	300001507	8	1302	1	1000
12201	300001507	8	1303	1	1000
12202	300001507	8	1304	1	1000
12203	300001507	8	1305	1	1000
12204	300001508	1	10101001	1	5630
12205	300001508	1	10101001	3	1876
12206	300001508	1	10101002	1	5630
12207	300001508	1	10101002	3	1876
12208	300001508	1	10101003	1	5630
12209	300001508	1	10101003	3	1876
12210	300001508	1	10101004	1	5630
12211	300001508	1	10101004	3	1876
12212	300001508	1	10101005	1	5630
12213	300001508	1	10101005	3	1876
12214	300001508	1	10101006	1	5630
12215	300001508	1	10101006	3	1876
12216	300001508	1	10101007	1	5630
12217	300001508	1	10101007	3	1876
12218	300001508	1	10101008	1	5630
12219	300001508	1	10101008	3	1876
12220	300001508	1	10101009	1	5630
12221	300001508	1	10101009	3	1876
12222	300001508	1	10101010	1	5630
12223	300001508	1	10101010	3	1876
12224	300001508	1	10101011	1	5630
12225	300001508	1	10101011	3	1876
12226	300001508	3	30101003	1	5630
12227	300001508	3	30101003	3	1876
12228	300001508	5	50101005	1	5630
12229	300001508	5	50101005	3	1876
12230	300001508	6	60101006	1	5630
12231	300001508	6	60101006	3	1876
12232	300001508	8	101	1	1000
12233	300001508	8	105	1	1000
12234	300001508	8	106	1	1000
12235	300001508	8	109	1	1000
12236	300001508	8	111	1	500
12237	300001508	8	203	1	500
12238	300001508	8	206	1	500
12239	300001508	8	208	1	1000
12240	300001508	8	209	1	500
12241	300001508	8	211	1	1000
12242	300001508	8	212	1	1000
12243	300001508	8	216	1	500
12244	300001508	8	302	1	1000
12245	300001508	8	303	1	1000
12246	300001508	8	304	1	1000
12247	300001508	8	307	1	500
12248	300001508	8	309	1	1000
12249	300001508	8	401	1	1000
12250	300001508	8	501	1	1000
12251	300001508	8	602	1	1000
12252	300001508	8	603	1	1000
12253	300001508	8	1301	1	1000
12254	300001508	8	1302	1	1000
12255	300001508	8	1303	1	1000
12256	300001508	8	1304	1	1000
12257	300001508	8	1305	1	1000
12258	300001509	1	10101001	1	5630
12259	300001509	1	10101001	3	1876
12260	300001509	1	10101002	1	5630
12261	300001509	1	10101002	3	1876
12262	300001509	1	10101003	1	5630
12263	300001509	1	10101003	3	1876
12264	300001509	1	10101004	1	5630
12265	300001509	1	10101004	3	1876
12266	300001509	1	10101005	1	5630
12267	300001509	1	10101005	3	1876
12268	300001509	1	10101006	1	5630
12269	300001509	1	10101006	3	1876
12270	300001509	1	10101007	1	5630
12271	300001509	1	10101007	3	1876
12272	300001509	1	10101008	1	5630
12273	300001509	1	10101008	3	1876
12274	300001509	1	10101009	1	5630
12275	300001509	1	10101009	3	1876
12276	300001509	1	10101010	1	5630
12277	300001509	1	10101010	3	1876
12278	300001509	1	10101011	1	5630
12279	300001509	1	10101011	3	1876
12280	300001509	3	30101003	1	5630
12281	300001509	3	30101003	3	1876
12282	300001509	5	50101005	1	5630
12283	300001509	5	50101005	3	1876
12284	300001509	6	60101006	1	5630
12285	300001509	6	60101006	3	1876
12286	300001509	8	101	1	1000
12287	300001509	8	105	1	1000
12288	300001509	8	106	1	1000
12289	300001509	8	109	1	1000
12290	300001509	8	111	1	500
12291	300001509	8	203	1	500
12292	300001509	8	206	1	500
12293	300001509	8	208	1	1000
12294	300001509	8	209	1	500
12295	300001509	8	211	1	1000
12296	300001509	8	212	1	1000
12297	300001509	8	216	1	500
12298	300001509	8	302	1	1000
12299	300001509	8	303	1	1000
12300	300001509	8	304	1	1000
12301	300001509	8	307	1	500
12302	300001509	8	309	1	1000
12303	300001509	8	401	1	1000
12304	300001509	8	501	1	1000
12305	300001509	8	602	1	1000
12306	300001509	8	603	1	1000
12307	300001509	8	1301	1	1000
12308	300001509	8	1302	1	1000
12309	300001509	8	1303	1	1000
12310	300001509	8	1304	1	1000
12311	300001509	8	1305	1	1000
12312	300001510	1	10101001	1	5630
12313	300001510	1	10101001	3	1876
12314	300001510	1	10101002	1	5630
12315	300001510	1	10101002	3	1876
12316	300001510	1	10101003	1	5630
12317	300001510	1	10101003	3	1876
12318	300001510	1	10101004	1	5630
12319	300001510	1	10101004	3	1876
12320	300001510	1	10101005	1	5630
12321	300001510	1	10101005	3	1876
12322	300001510	1	10101006	1	5630
12323	300001510	1	10101006	3	1876
12324	300001510	1	10101007	1	5630
12325	300001510	1	10101007	3	1876
12326	300001510	1	10101008	1	5630
12327	300001510	1	10101008	3	1876
12328	300001510	1	10101009	1	5630
12329	300001510	1	10101009	3	1876
12330	300001510	1	10101010	1	5630
12331	300001510	1	10101010	3	1876
12332	300001510	1	10101011	1	5630
12333	300001510	1	10101011	3	1876
12334	300001510	3	30101003	1	5630
12335	300001510	3	30101003	3	1876
12336	300001510	5	50101005	1	5630
12337	300001510	5	50101005	3	1876
12338	300001510	6	60101006	1	5630
12339	300001510	6	60101006	3	1876
12340	300001510	8	101	1	1000
12341	300001510	8	105	1	1000
12342	300001510	8	106	1	1000
12343	300001510	8	109	1	1000
12344	300001510	8	111	1	500
12345	300001510	8	203	1	500
12346	300001510	8	206	1	500
12347	300001510	8	208	1	1000
12348	300001510	8	209	1	500
12349	300001510	8	211	1	1000
12350	300001510	8	212	1	1000
12351	300001510	8	216	1	500
12352	300001510	8	302	1	1000
12353	300001510	8	303	1	1000
12354	300001510	8	304	1	1000
12355	300001510	8	307	1	500
12356	300001510	8	309	1	1000
12357	300001510	8	401	1	1000
12358	300001510	8	501	1	1000
12359	300001510	8	602	1	1000
12360	300001510	8	603	1	1000
12361	300001510	8	1301	1	1000
12362	300001510	8	1302	1	1000
12363	300001510	8	1303	1	1000
12364	300001510	8	1304	1	1000
12365	300001510	8	1305	1	1000
12366	300001511	1	10101001	1	5630
12367	300001511	1	10101001	3	1876
12368	300001511	1	10101002	1	5630
12369	300001511	1	10101002	3	1876
12370	300001511	1	10101003	1	5630
12371	300001511	1	10101003	3	1876
12372	300001511	1	10101004	1	5630
12373	300001511	1	10101004	3	1876
12374	300001511	1	10101005	1	5630
12375	300001511	1	10101005	3	1876
12376	300001511	1	10101006	1	5630
12377	300001511	1	10101006	3	1876
12378	300001511	1	10101007	1	5630
12379	300001511	1	10101007	3	1876
12380	300001511	1	10101008	1	5630
12381	300001511	1	10101008	3	1876
12382	300001511	1	10101009	1	5630
12383	300001511	1	10101009	3	1876
12384	300001511	1	10101010	1	5630
12385	300001511	1	10101010	3	1876
12386	300001511	1	10101011	1	5630
12387	300001511	1	10101011	3	1876
12388	300001511	3	30101003	1	5630
12389	300001511	3	30101003	3	1876
12390	300001511	5	50101005	1	5630
12391	300001511	5	50101005	3	1876
12392	300001511	6	60101006	1	5630
12393	300001511	6	60101006	3	1876
12394	300001511	8	101	1	1000
12395	300001511	8	105	1	1000
12396	300001511	8	106	1	1000
12397	300001511	8	109	1	1000
12398	300001511	8	111	1	500
12399	300001511	8	203	1	500
12400	300001511	8	206	1	500
12401	300001511	8	208	1	1000
12402	300001511	8	209	1	500
12403	300001511	8	211	1	1000
12404	300001511	8	212	1	1000
12405	300001511	8	216	1	500
12406	300001511	8	302	1	1000
12407	300001511	8	303	1	1000
12408	300001511	8	304	1	1000
12409	300001511	8	307	1	500
12410	300001511	8	309	1	1000
12411	300001511	8	401	1	1000
12412	300001511	8	501	1	1000
12413	300001511	8	602	1	1000
12414	300001511	8	603	1	1000
12415	300001511	8	1301	1	1000
12416	300001511	8	1302	1	1000
12417	300001511	8	1303	1	1000
12418	300001511	8	1304	1	1000
12419	300001511	8	1305	1	1000
12420	300001512	1	10101001	1	5630
12421	300001512	1	10101001	3	1876
12422	300001512	1	10101002	1	5630
12423	300001512	1	10101002	3	1876
12424	300001512	1	10101003	1	5630
12425	300001512	1	10101003	3	1876
12426	300001512	1	10101004	1	5630
12427	300001512	1	10101004	3	1876
12428	300001512	1	10101005	1	5630
12429	300001512	1	10101005	3	1876
12430	300001512	1	10101006	1	5630
12431	300001512	1	10101006	3	1876
12432	300001512	1	10101007	1	5630
12433	300001512	1	10101007	3	1876
12434	300001512	1	10101008	1	5630
12435	300001512	1	10101008	3	1876
12436	300001512	1	10101009	1	5630
12437	300001512	1	10101009	3	1876
12438	300001512	1	10101010	1	5630
12439	300001512	1	10101010	3	1876
12440	300001512	1	10101011	1	5630
12441	300001512	1	10101011	3	1876
12442	300001512	3	30101003	1	5630
12443	300001512	3	30101003	3	1876
12444	300001512	5	50101005	1	5630
12445	300001512	5	50101005	3	1876
12446	300001512	6	60101006	1	5630
12447	300001512	6	60101006	3	1876
12448	300001512	8	101	1	1000
12449	300001512	8	105	1	1000
12450	300001512	8	106	1	1000
12451	300001512	8	109	1	1000
12452	300001512	8	111	1	500
12453	300001512	8	203	1	500
12454	300001512	8	206	1	500
12455	300001512	8	208	1	1000
12456	300001512	8	209	1	500
12457	300001512	8	211	1	1000
12458	300001512	8	212	1	1000
12459	300001512	8	216	1	500
12460	300001512	8	302	1	1000
12461	300001512	8	303	1	1000
12462	300001512	8	304	1	1000
12463	300001512	8	307	1	500
12464	300001512	8	309	1	1000
12465	300001512	8	401	1	1000
12466	300001512	8	501	1	1000
12467	300001512	8	602	1	1000
12468	300001512	8	603	1	1000
12469	300001512	8	1301	1	1000
12470	300001512	8	1302	1	1000
12471	300001512	8	1303	1	1000
12472	300001512	8	1304	1	1000
12473	300001512	8	1305	1	1000
12474	300001601	1	10101001	1	5630
12475	300001601	1	10101001	3	1876
12476	300001601	1	10101002	1	5630
12477	300001601	1	10101002	3	1876
12478	300001601	1	10101003	1	5630
12479	300001601	1	10101003	3	1876
12480	300001601	1	10101004	1	5630
12481	300001601	1	10101004	3	1876
12482	300001601	1	10101005	1	5630
12483	300001601	1	10101005	3	1876
12484	300001601	1	10101006	1	5630
12485	300001601	1	10101006	3	1876
12486	300001601	1	10101007	1	5630
12487	300001601	1	10101007	3	1876
12488	300001601	1	10101008	1	5630
12489	300001601	1	10101008	3	1876
12490	300001601	1	10101009	1	5630
12491	300001601	1	10101009	3	1876
12492	300001601	1	10101010	1	5630
12493	300001601	1	10101010	3	1876
12494	300001601	1	10101011	1	5630
12495	300001601	1	10101011	3	1876
12496	300001601	3	30101003	1	5630
12497	300001601	3	30101003	3	1876
12498	300001601	5	50101005	1	5630
12499	300001601	5	50101005	3	1876
12500	300001601	6	60101006	1	5630
12501	300001601	6	60101006	3	1876
12502	300001601	8	101	1	1000
12503	300001601	8	105	1	1000
12504	300001601	8	106	1	1000
12505	300001601	8	109	1	1000
12506	300001601	8	208	1	1000
12507	300001601	8	211	1	1000
12508	300001601	8	212	1	1000
12509	300001601	8	302	1	1000
12510	300001601	8	303	1	1000
12511	300001601	8	304	1	1000
12512	300001601	8	309	1	1000
12513	300001601	8	401	1	1000
12514	300001601	8	501	1	1000
12515	300001601	8	602	1	1000
12516	300001601	8	603	1	1000
12517	300001601	8	1301	1	1000
12518	300001601	8	1302	1	1000
12519	300001601	8	1303	1	1000
12520	300001601	8	1304	1	1000
12521	300001601	8	1305	1	1000
12522	300001602	1	10101001	1	5630
12523	300001602	1	10101001	3	1876
12524	300001602	1	10101002	1	5630
12525	300001602	1	10101002	3	1876
12526	300001602	1	10101003	1	5630
12527	300001602	1	10101003	3	1876
12528	300001602	1	10101004	1	5630
12529	300001602	1	10101004	3	1876
12530	300001602	1	10101005	1	5630
12531	300001602	1	10101005	3	1876
12532	300001602	1	10101006	1	5630
12533	300001602	1	10101006	3	1876
12534	300001602	1	10101007	1	5630
12535	300001602	1	10101007	3	1876
12536	300001602	1	10101008	1	5630
12537	300001602	1	10101008	3	1876
12538	300001602	1	10101009	1	5630
12539	300001602	1	10101009	3	1876
12540	300001602	1	10101010	1	5630
12541	300001602	1	10101010	3	1876
12542	300001602	1	10101011	1	5630
12543	300001602	1	10101011	3	1876
12544	300001602	3	30101003	1	5630
12545	300001602	3	30101003	3	1876
12546	300001602	5	50101005	1	5630
12547	300001602	5	50101005	3	1876
12548	300001602	6	60101006	1	5630
12549	300001602	6	60101006	3	1876
12550	300001602	8	101	1	1000
12551	300001602	8	105	1	1000
12552	300001602	8	106	1	1000
12553	300001602	8	109	1	1000
12554	300001602	8	208	1	1000
12555	300001602	8	211	1	1000
12556	300001602	8	212	1	1000
12557	300001602	8	302	1	1000
12558	300001602	8	303	1	1000
12559	300001602	8	304	1	1000
12560	300001602	8	309	1	1000
12561	300001602	8	401	1	1000
12562	300001602	8	501	1	1000
12563	300001602	8	602	1	1000
12564	300001602	8	603	1	1000
12565	300001602	8	1301	1	1000
12566	300001602	8	1302	1	1000
12567	300001602	8	1303	1	1000
12568	300001602	8	1304	1	1000
12569	300001602	8	1305	1	1000
12570	300001603	1	10101001	1	5630
12571	300001603	1	10101001	3	1876
12572	300001603	1	10101002	1	5630
12573	300001603	1	10101002	3	1876
12574	300001603	1	10101003	1	5630
12575	300001603	1	10101003	3	1876
12576	300001603	1	10101004	1	5630
12577	300001603	1	10101004	3	1876
12578	300001603	1	10101005	1	5630
12579	300001603	1	10101005	3	1876
12580	300001603	1	10101006	1	5630
12581	300001603	1	10101006	3	1876
12582	300001603	1	10101007	1	5630
12583	300001603	1	10101007	3	1876
12584	300001603	1	10101008	1	5630
12585	300001603	1	10101008	3	1876
12586	300001603	1	10101009	1	5630
12587	300001603	1	10101009	3	1876
12588	300001603	1	10101010	1	5630
12589	300001603	1	10101010	3	1876
12590	300001603	1	10101011	1	5630
12591	300001603	1	10101011	3	1876
12592	300001603	3	30101003	1	5630
12593	300001603	3	30101003	3	1876
12594	300001603	5	50101005	1	5630
12595	300001603	5	50101005	3	1876
12596	300001603	6	60101006	1	5630
12597	300001603	6	60101006	3	1876
12598	300001603	8	101	1	1000
12599	300001603	8	105	1	1000
12600	300001603	8	106	1	1000
12601	300001603	8	109	1	1000
12602	300001603	8	208	1	1000
12603	300001603	8	211	1	1000
12604	300001603	8	212	1	1000
12605	300001603	8	302	1	1000
12606	300001603	8	303	1	1000
12607	300001603	8	304	1	1000
12608	300001603	8	309	1	1000
12609	300001603	8	401	1	1000
12610	300001603	8	501	1	1000
12611	300001603	8	602	1	1000
12612	300001603	8	603	1	1000
12613	300001603	8	1301	1	1000
12614	300001603	8	1302	1	1000
12615	300001603	8	1303	1	1000
12616	300001603	8	1304	1	1000
12617	300001603	8	1305	1	1000
12618	300001604	1	10101001	1	5630
12619	300001604	1	10101001	3	1876
12620	300001604	1	10101002	1	5630
12621	300001604	1	10101002	3	1876
12622	300001604	1	10101003	1	5630
12623	300001604	1	10101003	3	1876
12624	300001604	1	10101004	1	5630
12625	300001604	1	10101004	3	1876
12626	300001604	1	10101005	1	5630
12627	300001604	1	10101005	3	1876
12628	300001604	1	10101006	1	5630
12629	300001604	1	10101006	3	1876
12630	300001604	1	10101007	1	5630
12631	300001604	1	10101007	3	1876
12632	300001604	1	10101008	1	5630
12633	300001604	1	10101008	3	1876
12634	300001604	1	10101009	1	5630
12635	300001604	1	10101009	3	1876
12636	300001604	1	10101010	1	5630
12637	300001604	1	10101010	3	1876
12638	300001604	1	10101011	1	5630
12639	300001604	1	10101011	3	1876
12640	300001604	3	30101003	1	5630
12641	300001604	3	30101003	3	1876
12642	300001604	5	50101005	1	5630
12643	300001604	5	50101005	3	1876
12644	300001604	6	60101006	1	5630
12645	300001604	6	60101006	3	1876
12646	300001604	8	101	1	1000
12647	300001604	8	105	1	1000
12648	300001604	8	106	1	1000
12649	300001604	8	109	1	1000
12650	300001604	8	208	1	1000
12651	300001604	8	211	1	1000
12652	300001604	8	212	1	1000
12653	300001604	8	302	1	1000
12654	300001604	8	303	1	1000
12655	300001604	8	304	1	1000
12656	300001604	8	309	1	1000
12657	300001604	8	401	1	1000
12658	300001604	8	501	1	1000
12659	300001604	8	602	1	1000
12660	300001604	8	603	1	1000
12661	300001604	8	1301	1	1000
12662	300001604	8	1302	1	1000
12663	300001604	8	1303	1	1000
12664	300001604	8	1304	1	1000
12665	300001604	8	1305	1	1000
12666	300001605	1	10101001	1	5630
12667	300001605	1	10101001	3	1876
12668	300001605	1	10101002	1	5630
12669	300001605	1	10101002	3	1876
12670	300001605	1	10101003	1	5630
12671	300001605	1	10101003	3	1876
12672	300001605	1	10101004	1	5630
12673	300001605	1	10101004	3	1876
12674	300001605	1	10101005	1	5630
12675	300001605	1	10101005	3	1876
12676	300001605	1	10101006	1	5630
12677	300001605	1	10101006	3	1876
12678	300001605	1	10101007	1	5630
12679	300001605	1	10101007	3	1876
12680	300001605	1	10101008	1	5630
12681	300001605	1	10101008	3	1876
12682	300001605	1	10101009	1	5630
12683	300001605	1	10101009	3	1876
12684	300001605	1	10101010	1	5630
12685	300001605	1	10101010	3	1876
12686	300001605	1	10101011	1	5630
12687	300001605	1	10101011	3	1876
12688	300001605	3	30101003	1	5630
12689	300001605	3	30101003	3	1876
12690	300001605	5	50101005	1	5630
12691	300001605	5	50101005	3	1876
12692	300001605	6	60101006	1	5630
12693	300001605	6	60101006	3	1876
12694	300001605	8	101	1	1000
12695	300001605	8	105	1	1000
12696	300001605	8	106	1	1000
12697	300001605	8	109	1	1000
12698	300001605	8	208	1	1000
12699	300001605	8	211	1	1000
12700	300001605	8	212	1	1000
12701	300001605	8	302	1	1000
12702	300001605	8	303	1	1000
12703	300001605	8	304	1	1000
12704	300001605	8	309	1	1000
12705	300001605	8	401	1	1000
12706	300001605	8	501	1	1000
12707	300001605	8	602	1	1000
12708	300001605	8	603	1	1000
12709	300001605	8	1301	1	1000
12710	300001605	8	1302	1	1000
12711	300001605	8	1303	1	1000
12712	300001605	8	1304	1	1000
12713	300001605	8	1305	1	1000
12714	300001606	1	10101001	1	5630
12715	300001606	1	10101001	3	1876
12716	300001606	1	10101002	1	5630
12717	300001606	1	10101002	3	1876
12718	300001606	1	10101003	1	5630
12719	300001606	1	10101003	3	1876
12720	300001606	1	10101004	1	5630
12721	300001606	1	10101004	3	1876
12722	300001606	1	10101005	1	5630
12723	300001606	1	10101005	3	1876
12724	300001606	1	10101006	1	5630
12725	300001606	1	10101006	3	1876
12726	300001606	1	10101007	1	5630
12727	300001606	1	10101007	3	1876
12728	300001606	1	10101008	1	5630
12729	300001606	1	10101008	3	1876
12730	300001606	1	10101009	1	5630
12731	300001606	1	10101009	3	1876
12732	300001606	1	10101010	1	5630
12733	300001606	1	10101010	3	1876
12734	300001606	1	10101011	1	5630
12735	300001606	1	10101011	3	1876
12736	300001606	3	30101003	1	5630
12737	300001606	3	30101003	3	1876
12738	300001606	5	50101005	1	5630
