ID	MerchandizeGroupID	MinPlayerLevel	MaxPlayerLevel	MerchandisePossessionCategory	MerchandisePossessionID	MerchandisePossessionNum	PaymentPossessionCategory	PaymentPossessionID	PaymentPossessionNum	Weight
301001933	301	51	60	4	40400209	1	11	3	40	58
301001934	301	51	60	4	40400209	2	11	3	80	29
301001935	301	51	60	4	40400209	3	11	3	120	19
301001936	301	51	60	4	40400209	4	11	3	160	14
301001937	301	51	60	4	40400209	5	11	3	200	11
301001938	301	51	60	4	40400216	1	11	2	20000	33
301001939	301	51	60	4	40400216	1	11	3	40	58
301001940	301	51	60	4	40400216	2	11	3	80	29
301001941	301	51	60	4	40400216	3	11	3	120	19
301001942	301	51	60	4	40400216	4	11	3	160	14
301001943	301	51	60	4	40400216	5	11	3	200	11
301001944	301	51	60	4	40400307	1	11	2	20000	33
301001945	301	51	60	4	40400307	1	11	3	40	58
301001946	301	51	60	4	40400307	2	11	3	80	29
301001947	301	51	60	4	40400307	3	11	3	120	19
301001948	301	51	60	4	40400307	4	11	3	160	14
301001949	301	51	60	4	40400307	5	11	3	200	11
301001950	301	51	60	4	40500201	1	11	2	20000	33
301001951	301	51	60	4	40500201	1	11	3	40	58
301001952	301	51	60	4	40500201	2	11	3	80	29
301001953	301	51	60	4	40500201	3	11	3	120	19
301001954	301	51	60	4	40500201	4	11	3	160	14
301001955	301	51	60	4	40500201	5	11	3	200	11
301001956	301	51	60	4	40500202	1	11	2	20000	33
301001957	301	51	60	4	40500202	1	11	3	40	58
301001958	301	51	60	4	40500202	2	11	3	80	29
301001959	301	51	60	4	40500202	3	11	3	120	19
301001960	301	51	60	4	40500202	4	11	3	160	14
301001961	301	51	60	4	40500202	5	11	3	200	11
301001962	301	51	60	4	40500210	1	11	2	20000	33
301001963	301	51	60	4	40500210	1	11	3	40	58
301001964	301	51	60	4	40500210	2	11	3	80	29
301001965	301	51	60	4	40500210	3	11	3	120	19
301001966	301	51	60	4	40500210	4	11	3	160	14
301001967	301	51	60	4	40500210	5	11	3	200	11
301001968	301	51	60	4	40500308	1	11	2	20000	33
301001969	301	51	60	4	40500308	1	11	3	40	58
301001970	301	51	60	4	40500308	2	11	3	80	29
301001971	301	51	60	4	40500308	3	11	3	120	19
301001972	301	51	60	4	40500308	4	11	3	160	14
301001973	301	51	60	4	40500308	5	11	3	200	11
301001974	301	51	60	4	40500401	1	11	2	20000	33
301001975	301	51	60	4	40500401	1	11	3	40	58
301001976	301	51	60	4	40500401	2	11	3	80	29
301001977	301	51	60	4	40500401	3	11	3	120	19
301001978	301	51	60	4	40500401	4	11	3	160	14
301001979	301	51	60	4	40500401	5	11	3	200	11
301001980	301	51	60	4	40500501	1	11	2	20000	33
301001981	301	51	60	4	40500501	1	11	3	40	58
301001982	301	51	60	4	40500501	2	11	3	80	29
301001983	301	51	60	4	40500501	3	11	3	120	19
301001984	301	51	60	4	40500501	4	11	3	160	14
301001985	301	51	60	4	40500501	5	11	3	200	11
301001986	301	51	60	4	40500602	1	11	2	20000	33
301001987	301	51	60	4	40500602	1	11	3	40	58
301001988	301	51	60	4	40500602	2	11	3	80	29
301001989	301	51	60	4	40500602	3	11	3	120	19
301001990	301	51	60	4	40500602	4	11	3	160	14
301001991	301	51	60	4	40500602	5	11	3	200	11
301001992	301	51	60	4	40500603	1	11	2	20000	33
301001993	301	51	60	4	40500603	1	11	3	40	58
301001994	301	51	60	4	40500603	2	11	3	80	29
301001995	301	51	60	4	40500603	3	11	3	120	19
301001996	301	51	60	4	40500603	4	11	3	160	14
301001997	301	51	60	4	40500603	5	11	3	200	11
301001998	301	51	60	5	50306005	10	11	3	200	51
301001999	301	51	60	5	50411005	10	11	3	300	40
301002000	301	51	60	7	70411007	20	11	3	100	20
301002001	301	61	70	2	20306001	1	11	2	600	55
301002002	301	61	70	2	20306001	2	11	2	1200	27
301002003	301	61	70	2	20306001	3	11	2	1800	18
301002004	301	61	70	2	20306001	1	11	3	30	250
301002005	301	61	70	2	20306001	3	11	3	90	83
301002006	301	61	70	2	20306001	5	11	3	150	50
301002007	301	61	70	2	20306001	10	11	3	300	25
301002008	301	61	70	2	20306002	1	11	2	600	55
301002009	301	61	70	2	20306002	2	11	2	1200	27
301002010	301	61	70	2	20306002	3	11	2	1800	18
301002011	301	61	70	2	20306002	1	11	3	30	250
301002012	301	61	70	2	20306002	3	11	3	90	83
301002013	301	61	70	2	20306002	5	11	3	150	50
301002014	301	61	70	2	20306002	10	11	3	300	25
301002015	301	61	70	2	20306003	1	11	2	600	55
301002016	301	61	70	2	20306003	2	11	2	1200	27
301002017	301	61	70	2	20306003	3	11	2	1800	18
301002018	301	61	70	2	20306003	1	11	3	30	250
301002019	301	61	70	2	20306003	3	11	3	90	83
301002020	301	61	70	2	20306003	5	11	3	150	50
301002021	301	61	70	2	20306003	10	11	3	300	25
301002022	301	61	70	2	20306004	1	11	2	600	55
301002023	301	61	70	2	20306004	2	11	2	1200	27
301002024	301	61	70	2	20306004	3	11	2	1800	18
301002025	301	61	70	2	20306004	1	11	3	30	250
301002026	301	61	70	2	20306004	3	11	3	90	83
301002027	301	61	70	2	20306004	5	11	3	150	50
301002028	301	61	70	2	20306004	10	11	3	300	25
301002029	301	61	70	2	20306005	1	11	2	600	55
301002030	301	61	70	2	20306005	2	11	2	1200	27
301002031	301	61	70	2	20306005	3	11	2	1800	18
301002032	301	61	70	2	20306005	1	11	3	30	250
301002033	301	61	70	2	20306005	3	11	3	90	83
301002034	301	61	70	2	20306005	5	11	3	150	50
301002035	301	61	70	2	20306005	10	11	3	300	25
301002036	301	61	70	2	20306006	1	11	2	600	55
301002037	301	61	70	2	20306006	2	11	2	1200	27
301002038	301	61	70	2	20306006	3	11	2	1800	18
301002039	301	61	70	2	20306006	1	11	3	30	250
301002040	301	61	70	2	20306006	3	11	3	90	83
301002041	301	61	70	2	20306006	5	11	3	150	50
301002042	301	61	70	2	20306006	10	11	3	300	25
301002043	301	61	70	2	20306007	1	11	2	600	55
301002044	301	61	70	2	20306007	2	11	2	1200	27
301002045	301	61	70	2	20306007	3	11	2	1800	18
301002046	301	61	70	2	20306007	1	11	3	30	250
301002047	301	61	70	2	20306007	3	11	3	90	83
301002048	301	61	70	2	20306007	5	11	3	150	50
301002049	301	61	70	2	20306007	10	11	3	300	25
301002050	301	61	70	2	20306008	1	11	2	600	55
301002051	301	61	70	2	20306008	2	11	2	1200	27
301002052	301	61	70	2	20306008	3	11	2	1800	18
301002053	301	61	70	2	20306008	1	11	3	30	250
301002054	301	61	70	2	20306008	3	11	3	90	83
301002055	301	61	70	2	20306008	5	11	3	150	50
301002056	301	61	70	2	20306008	10	11	3	300	25
301002057	301	61	70	2	20306009	1	11	2	600	55
301002058	301	61	70	2	20306009	2	11	2	1200	27
301002059	301	61	70	2	20306009	3	11	2	1800	18
301002060	301	61	70	2	20306009	1	11	3	30	250
301002061	301	61	70	2	20306009	3	11	3	90	83
301002062	301	61	70	2	20306009	5	11	3	150	50
301002063	301	61	70	2	20306009	10	11	3	300	25
301002064	301	61	70	2	20306010	1	11	2	600	55
301002065	301	61	70	2	20306010	2	11	2	1200	27
301002066	301	61	70	2	20306010	3	11	2	1800	18
301002067	301	61	70	2	20306010	1	11	3	30	250
301002068	301	61	70	2	20306010	3	11	3	90	83
301002069	301	61	70	2	20306010	5	11	3	150	50
301002070	301	61	70	2	20306010	10	11	3	300	25
301002071	301	61	70	2	20306011	1	11	2	600	55
301002072	301	61	70	2	20306011	2	11	2	1200	27
301002073	301	61	70	2	20306011	3	11	2	1800	18
301002074	301	61	70	2	20306011	1	11	3	30	250
301002075	301	61	70	2	20306011	3	11	3	90	83
301002076	301	61	70	2	20306011	5	11	3	150	50
301002077	301	61	70	2	20306011	10	11	3	300	25
301002078	301	61	70	2	20407001	1	11	2	700	69
301002079	301	61	70	2	20407001	2	11	2	1400	34
301002080	301	61	70	2	20407001	3	11	2	2100	23
301002081	301	61	70	2	20407001	1	11	3	35	313
301002082	301	61	70	2	20407001	3	11	3	105	104
301002083	301	61	70	2	20407001	5	11	3	175	62
301002084	301	61	70	2	20407001	10	11	3	350	31
301002085	301	61	70	2	20407003	1	11	2	700	69
301002086	301	61	70	2	20407003	2	11	2	1400	34
301002087	301	61	70	2	20407003	3	11	2	2100	23
301002088	301	61	70	2	20407003	1	11	3	35	313
301002089	301	61	70	2	20407003	3	11	3	105	104
301002090	301	61	70	2	20407003	5	11	3	175	62
301002091	301	61	70	2	20407003	10	11	3	350	31
301002092	301	61	70	2	20407006	1	11	2	700	69
301002093	301	61	70	2	20407006	2	11	2	1400	34
301002094	301	61	70	2	20407006	3	11	2	2100	23
301002095	301	61	70	2	20407006	1	11	3	35	313
301002096	301	61	70	2	20407006	3	11	3	105	104
301002097	301	61	70	2	20407006	5	11	3	175	62
301002098	301	61	70	2	20407006	10	11	3	350	31
301002099	301	61	70	2	20407009	1	11	2	700	69
301002100	301	61	70	2	20407009	2	11	2	1400	34
301002101	301	61	70	2	20407009	3	11	2	2100	23
301002102	301	61	70	2	20407009	1	11	3	35	313
301002103	301	61	70	2	20407009	3	11	3	105	104
301002104	301	61	70	2	20407009	5	11	3	175	62
301002105	301	61	70	2	20407009	10	11	3	350	31
301002106	301	61	70	2	20408001	1	11	2	800	87
301002107	301	61	70	2	20408001	2	11	2	1600	43
301002108	301	61	70	2	20408001	3	11	2	2400	29
301002109	301	61	70	2	20408001	1	11	3	40	391
301002110	301	61	70	2	20408001	3	11	3	120	130
301002111	301	61	70	2	20408001	5	11	3	200	78
301002112	301	61	70	2	20408001	10	11	3	400	39
301002113	301	61	70	2	20408003	1	11	2	800	87
301002114	301	61	70	2	20408003	2	11	2	1600	43
301002115	301	61	70	2	20408003	3	11	2	2400	29
301002116	301	61	70	2	20408003	1	11	3	40	391
301002117	301	61	70	2	20408003	3	11	3	120	130
301002118	301	61	70	2	20408003	5	11	3	200	78
301002119	301	61	70	2	20408003	10	11	3	400	39
301002120	301	61	70	2	20408006	1	11	2	800	87
301002121	301	61	70	2	20408006	2	11	2	1600	43
301002122	301	61	70	2	20408006	3	11	2	2400	29
301002123	301	61	70	2	20408006	1	11	3	40	391
301002124	301	61	70	2	20408006	3	11	3	120	130
301002125	301	61	70	2	20408006	5	11	3	200	78
301002126	301	61	70	2	20408006	10	11	3	400	39
301002127	301	61	70	2	20408009	1	11	2	800	87
301002128	301	61	70	2	20408009	2	11	2	1600	43
301002129	301	61	70	2	20408009	3	11	2	2400	29
301002130	301	61	70	2	20408009	1	11	3	40	391
301002131	301	61	70	2	20408009	3	11	3	120	130
301002132	301	61	70	2	20408009	5	11	3	200	78
301002133	301	61	70	2	20408009	10	11	3	400	39
301002134	301	61	70	2	20409001	1	11	2	900	109
301002135	301	61	70	2	20409001	2	11	2	1800	54
301002136	301	61	70	2	20409001	3	11	2	2700	36
301002137	301	61	70	2	20409001	1	11	3	45	489
301002138	301	61	70	2	20409001	3	11	3	135	163
301002139	301	61	70	2	20409001	5	11	3	225	97
301002140	301	61	70	2	20409001	10	11	3	450	48
301002141	301	61	70	2	20409003	1	11	2	900	109
301002142	301	61	70	2	20409003	2	11	2	1800	54
301002143	301	61	70	2	20409003	3	11	2	2700	36
301002144	301	61	70	2	20409003	1	11	3	45	489
301002145	301	61	70	2	20409003	3	11	3	135	163
301002146	301	61	70	2	20409003	5	11	3	225	97
301002147	301	61	70	2	20409003	10	11	3	450	48
301002148	301	61	70	2	20409006	1	11	2	900	109
301002149	301	61	70	2	20409006	2	11	2	1800	54
301002150	301	61	70	2	20409006	3	11	2	2700	36
301002151	301	61	70	2	20409006	1	11	3	45	489
301002152	301	61	70	2	20409006	3	11	3	135	163
301002153	301	61	70	2	20409006	5	11	3	225	97
301002154	301	61	70	2	20409006	10	11	3	450	48
301002155	301	61	70	2	20409009	1	11	2	900	109
301002156	301	61	70	2	20409009	2	11	2	1800	54
301002157	301	61	70	2	20409009	3	11	2	2700	36
301002158	301	61	70	2	20409009	1	11	3	45	489
301002159	301	61	70	2	20409009	3	11	3	135	163
301002160	301	61	70	2	20409009	5	11	3	225	97
301002161	301	61	70	2	20409009	10	11	3	450	48
301002162	301	61	70	2	20410001	1	11	2	1000	87
301002163	301	61	70	2	20410001	2	11	2	2000	43
301002164	301	61	70	2	20410001	3	11	2	3000	29
301002165	301	61	70	2	20410001	1	11	3	50	391
301002166	301	61	70	2	20410001	3	11	3	150	130
301002167	301	61	70	2	20410001	5	11	3	250	78
301002168	301	61	70	2	20410001	10	11	3	500	39
301002169	301	61	70	2	20410002	1	11	2	1000	87
301002170	301	61	70	2	20410002	2	11	2	2000	43
301002171	301	61	70	2	20410002	3	11	2	3000	29
301002172	301	61	70	2	20410002	1	11	3	50	391
301002173	301	61	70	2	20410002	3	11	3	150	130
301002174	301	61	70	2	20410002	5	11	3	250	78
301002175	301	61	70	2	20410002	10	11	3	500	39
301002176	301	61	70	2	20410006	1	11	2	1000	87
301002177	301	61	70	2	20410006	2	11	2	2000	43
301002178	301	61	70	2	20410006	3	11	2	3000	29
301002179	301	61	70	2	20410006	1	11	3	50	391
301002180	301	61	70	2	20410006	3	11	3	150	130
301002181	301	61	70	2	20410006	5	11	3	250	78
301002182	301	61	70	2	20410006	10	11	3	500	39
301002183	301	61	70	2	20410009	1	11	2	1000	87
301002184	301	61	70	2	20410009	2	11	2	2000	43
301002185	301	61	70	2	20410009	3	11	2	3000	29
301002186	301	61	70	2	20410009	1	11	3	50	391
301002187	301	61	70	2	20410009	3	11	3	150	130
301002188	301	61	70	2	20410009	5	11	3	250	78
301002189	301	61	70	2	20410009	10	11	3	500	39
301002190	301	61	70	2	20411001	1	11	2	1500	69
301002191	301	61	70	2	20411001	2	11	2	3000	34
301002192	301	61	70	2	20411001	3	11	2	4500	23
301002193	301	61	70	2	20411001	1	11	3	75	313
301002194	301	61	70	2	20411001	3	11	3	225	104
301002195	301	61	70	2	20411001	5	11	3	375	62
301002196	301	61	70	2	20411001	10	11	3	750	31
301002197	301	61	70	2	20411002	1	11	2	1500	69
301002198	301	61	70	2	20411002	2	11	2	3000	34
301002199	301	61	70	2	20411002	3	11	2	4500	23
301002200	301	61	70	2	20411002	1	11	3	75	313
301002201	301	61	70	2	20411002	3	11	3	225	104
301002202	301	61	70	2	20411002	5	11	3	375	62
301002203	301	61	70	2	20411002	10	11	3	750	31
301002204	301	61	70	2	20411006	1	11	2	1500	69
301002205	301	61	70	2	20411006	2	11	2	3000	34
301002206	301	61	70	2	20411006	3	11	2	4500	23
301002207	301	61	70	2	20411006	1	11	3	75	313
301002208	301	61	70	2	20411006	3	11	3	225	104
301002209	301	61	70	2	20411006	5	11	3	375	62
301002210	301	61	70	2	20411006	10	11	3	750	31
301002211	301	61	70	2	20411010	1	11	2	1500	69
301002212	301	61	70	2	20411010	2	11	2	3000	34
301002213	301	61	70	2	20411010	3	11	2	4500	23
301002214	301	61	70	2	20411010	1	11	3	75	313
301002215	301	61	70	2	20411010	3	11	3	225	104
301002216	301	61	70	2	20411010	5	11	3	375	62
301002217	301	61	70	2	20411010	10	11	3	750	31
301002218	301	61	70	2	20512001	1	11	2	2000	55
301002219	301	61	70	2	20512001	2	11	2	4000	27
301002220	301	61	70	2	20512001	3	11	2	6000	18
301002221	301	61	70	2	20512001	1	11	3	100	250
301002222	301	61	70	2	20512001	3	11	3	300	83
301002223	301	61	70	2	20512001	5	11	3	500	50
301002224	301	61	70	2	20512001	10	11	3	1000	25
301002225	301	61	70	2	20512002	1	11	2	2000	55
301002226	301	61	70	2	20512002	2	11	2	4000	27
301002227	301	61	70	2	20512002	3	11	2	6000	18
301002228	301	61	70	2	20512002	1	11	3	100	250
301002229	301	61	70	2	20512002	3	11	3	300	83
301002230	301	61	70	2	20512002	5	11	3	500	50
301002231	301	61	70	2	20512002	10	11	3	1000	25
301002232	301	61	70	2	20512007	1	11	2	2000	55
301002233	301	61	70	2	20512007	2	11	2	4000	27
301002234	301	61	70	2	20512007	3	11	2	6000	18
301002235	301	61	70	2	20512007	1	11	3	100	250
301002236	301	61	70	2	20512007	3	11	3	300	83
301002237	301	61	70	2	20512007	5	11	3	500	50
301002238	301	61	70	2	20512007	10	11	3	1000	25
301002239	301	61	70	2	20512009	1	11	2	2000	55
301002240	301	61	70	2	20512009	2	11	2	4000	27
301002241	301	61	70	2	20512009	3	11	2	6000	18
301002242	301	61	70	2	20512009	1	11	3	100	250
301002243	301	61	70	2	20512009	3	11	3	300	83
301002244	301	61	70	2	20512009	5	11	3	500	50
301002245	301	61	70	2	20512009	10	11	3	1000	25
301002246	301	61	70	3	30306003	5	11	3	250	81
301002247	301	61	70	3	30411003	5	11	3	1000	102
301002248	301	61	70	4	40300101	1	11	2	20000	26
301002249	301	61	70	4	40300101	1	11	3	40	47
301002250	301	61	70	4	40300101	2	11	3	80	23
301002251	301	61	70	4	40300101	3	11	3	120	15
301002252	301	61	70	4	40300101	4	11	3	160	11
301002253	301	61	70	4	40300101	5	11	3	200	9
301002254	301	61	70	4	40300105	1	11	2	20000	26
301002255	301	61	70	4	40300105	1	11	3	40	47
301002256	301	61	70	4	40300105	2	11	3	80	23
301002257	301	61	70	4	40300105	3	11	3	120	15
301002258	301	61	70	4	40300105	4	11	3	160	11
301002259	301	61	70	4	40300105	5	11	3	200	9
301002260	301	61	70	4	40300106	1	11	2	20000	26
301002261	301	61	70	4	40300106	1	11	3	40	47
301002262	301	61	70	4	40300106	2	11	3	80	23
301002263	301	61	70	4	40300106	3	11	3	120	15
301002264	301	61	70	4	40300106	4	11	3	160	11
301002265	301	61	70	4	40300106	5	11	3	200	9
301002266	301	61	70	4	40300109	1	11	2	20000	26
301002267	301	61	70	4	40300109	1	11	3	40	47
301002268	301	61	70	4	40300109	2	11	3	80	23
301002269	301	61	70	4	40300109	3	11	3	120	15
301002270	301	61	70	4	40300109	4	11	3	160	11
301002271	301	61	70	4	40300109	5	11	3	200	9
301002272	301	61	70	4	40300208	1	11	2	20000	26
301002273	301	61	70	4	40300208	1	11	3	40	47
301002274	301	61	70	4	40300208	2	11	3	80	23
301002275	301	61	70	4	40300208	3	11	3	120	15
301002276	301	61	70	4	40300208	4	11	3	160	11
301002277	301	61	70	4	40300208	5	11	3	200	9
301002278	301	61	70	4	40300211	1	11	2	20000	26
301002279	301	61	70	4	40300211	1	11	3	40	47
301002280	301	61	70	4	40300211	2	11	3	80	23
301002281	301	61	70	4	40300211	3	11	3	120	15
301002282	301	61	70	4	40300211	4	11	3	160	11
301002283	301	61	70	4	40300211	5	11	3	200	9
301002284	301	61	70	4	40300212	1	11	2	20000	26
301002285	301	61	70	4	40300212	1	11	3	40	47
301002286	301	61	70	4	40300212	2	11	3	80	23
301002287	301	61	70	4	40300212	3	11	3	120	15
301002288	301	61	70	4	40300212	4	11	3	160	11
301002289	301	61	70	4	40300212	5	11	3	200	9
301002290	301	61	70	4	40300302	1	11	2	20000	26
301002291	301	61	70	4	40300302	1	11	3	40	47
301002292	301	61	70	4	40300302	2	11	3	80	23
301002293	301	61	70	4	40300302	3	11	3	120	15
301002294	301	61	70	4	40300302	4	11	3	160	11
301002295	301	61	70	4	40300302	5	11	3	200	9
301002296	301	61	70	4	40300303	1	11	2	20000	26
301002297	301	61	70	4	40300303	1	11	3	40	47
301002298	301	61	70	4	40300303	2	11	3	80	23
301002299	301	61	70	4	40300303	3	11	3	120	15
301002300	301	61	70	4	40300303	4	11	3	160	11
301002301	301	61	70	4	40300303	5	11	3	200	9
301002302	301	61	70	4	40300304	1	11	2	20000	26
301002303	301	61	70	4	40300304	1	11	3	40	47
301002304	301	61	70	4	40300304	2	11	3	80	23
301002305	301	61	70	4	40300304	3	11	3	120	15
301002306	301	61	70	4	40300304	4	11	3	160	11
301002307	301	61	70	4	40300304	5	11	3	200	9
301002308	301	61	70	4	40300309	1	11	2	20000	26
301002309	301	61	70	4	40300309	1	11	3	40	47
301002310	301	61	70	4	40300309	2	11	3	80	23
301002311	301	61	70	4	40300309	3	11	3	120	15
301002312	301	61	70	4	40300309	4	11	3	160	11
301002313	301	61	70	4	40300309	5	11	3	200	9
301002314	301	61	70	4	40400111	1	11	2	20000	26
301002315	301	61	70	4	40400111	1	11	3	40	47
301002316	301	61	70	4	40400111	2	11	3	80	23
301002317	301	61	70	4	40400111	3	11	3	120	15
301002318	301	61	70	4	40400111	4	11	3	160	11
301002319	301	61	70	4	40400111	5	11	3	200	9
301002320	301	61	70	4	40400203	1	11	2	20000	26
301002321	301	61	70	4	40400203	1	11	3	40	47
301002322	301	61	70	4	40400203	2	11	3	80	23
301002323	301	61	70	4	40400203	3	11	3	120	15
301002324	301	61	70	4	40400203	4	11	3	160	11
301002325	301	61	70	4	40400203	5	11	3	200	9
301002326	301	61	70	4	40400206	1	11	2	20000	26
301002327	301	61	70	4	40400206	1	11	3	40	47
301002328	301	61	70	4	40400206	2	11	3	80	23
301002329	301	61	70	4	40400206	3	11	3	120	15
301002330	301	61	70	4	40400206	4	11	3	160	11
301002331	301	61	70	4	40400206	5	11	3	200	9
301002332	301	61	70	4	40400209	1	11	2	20000	26
301002333	301	61	70	4	40400209	1	11	3	40	47
301002334	301	61	70	4	40400209	2	11	3	80	23
301002335	301	61	70	4	40400209	3	11	3	120	15
301002336	301	61	70	4	40400209	4	11	3	160	11
301002337	301	61	70	4	40400209	5	11	3	200	9
301002338	301	61	70	4	40400216	1	11	2	20000	26
301002339	301	61	70	4	40400216	1	11	3	40	47
301002340	301	61	70	4	40400216	2	11	3	80	23
301002341	301	61	70	4	40400216	3	11	3	120	15
301002342	301	61	70	4	40400216	4	11	3	160	11
301002343	301	61	70	4	40400216	5	11	3	200	9
301002344	301	61	70	4	40400307	1	11	2	20000	26
301002345	301	61	70	4	40400307	1	11	3	40	47
301002346	301	61	70	4	40400307	2	11	3	80	23
301002347	301	61	70	4	40400307	3	11	3	120	15
301002348	301	61	70	4	40400307	4	11	3	160	11
301002349	301	61	70	4	40400307	5	11	3	200	9
301002350	301	61	70	4	40500201	1	11	2	20000	26
301002351	301	61	70	4	40500201	1	11	3	40	47
301002352	301	61	70	4	40500201	2	11	3	80	23
301002353	301	61	70	4	40500201	3	11	3	120	15
301002354	301	61	70	4	40500201	4	11	3	160	11
301002355	301	61	70	4	40500201	5	11	3	200	9
301002356	301	61	70	4	40500202	1	11	2	20000	26
301002357	301	61	70	4	40500202	1	11	3	40	47
301002358	301	61	70	4	40500202	2	11	3	80	23
301002359	301	61	70	4	40500202	3	11	3	120	15
301002360	301	61	70	4	40500202	4	11	3	160	11
301002361	301	61	70	4	40500202	5	11	3	200	9
301002362	301	61	70	4	40500210	1	11	2	20000	26
301002363	301	61	70	4	40500210	1	11	3	40	47
301002364	301	61	70	4	40500210	2	11	3	80	23
301002365	301	61	70	4	40500210	3	11	3	120	15
301002366	301	61	70	4	40500210	4	11	3	160	11
301002367	301	61	70	4	40500210	5	11	3	200	9
301002368	301	61	70	4	40500308	1	11	2	20000	26
301002369	301	61	70	4	40500308	1	11	3	40	47
301002370	301	61	70	4	40500308	2	11	3	80	23
301002371	301	61	70	4	40500308	3	11	3	120	15
301002372	301	61	70	4	40500308	4	11	3	160	11
301002373	301	61	70	4	40500308	5	11	3	200	9
301002374	301	61	70	4	40500401	1	11	2	20000	26
301002375	301	61	70	4	40500401	1	11	3	40	47
301002376	301	61	70	4	40500401	2	11	3	80	23
301002377	301	61	70	4	40500401	3	11	3	120	15
301002378	301	61	70	4	40500401	4	11	3	160	11
301002379	301	61	70	4	40500401	5	11	3	200	9
301002380	301	61	70	4	40500501	1	11	2	20000	26
301002381	301	61	70	4	40500501	1	11	3	40	47
301002382	301	61	70	4	40500501	2	11	3	80	23
301002383	301	61	70	4	40500501	3	11	3	120	15
301002384	301	61	70	4	40500501	4	11	3	160	11
301002385	301	61	70	4	40500501	5	11	3	200	9
301002386	301	61	70	4	40500602	1	11	2	20000	26
301002387	301	61	70	4	40500602	1	11	3	40	47
301002388	301	61	70	4	40500602	2	11	3	80	23
301002389	301	61	70	4	40500602	3	11	3	120	15
301002390	301	61	70	4	40500602	4	11	3	160	11
301002391	301	61	70	4	40500602	5	11	3	200	9
301002392	301	61	70	4	40500603	1	11	2	20000	26
301002393	301	61	70	4	40500603	1	11	3	40	47
301002394	301	61	70	4	40500603	2	11	3	80	23
301002395	301	61	70	4	40500603	3	11	3	120	15
301002396	301	61	70	4	40500603	4	11	3	160	11
301002397	301	61	70	4	40500603	5	11	3	200	9
301002398	301	61	70	5	50306005	10	11	3	200	40
301002399	301	61	70	5	50411005	10	11	3	300	51
301002400	301	61	70	7	70411007	20	11	3	100	25
301002401	301	71	80	2	20306001	1	11	2	600	44
301002402	301	71	80	2	20306001	2	11	2	1200	22
301002403	301	71	80	2	20306001	3	11	2	1800	14
301002404	301	71	80	2	20306001	1	11	3	30	200
301002405	301	71	80	2	20306001	3	11	3	90	66
301002406	301	71	80	2	20306001	5	11	3	150	40
301002407	301	71	80	2	20306001	10	11	3	300	20
301002408	301	71	80	2	20306002	1	11	2	600	44
301002409	301	71	80	2	20306002	2	11	2	1200	22
301002410	301	71	80	2	20306002	3	11	2	1800	14
301002411	301	71	80	2	20306002	1	11	3	30	200
301002412	301	71	80	2	20306002	3	11	3	90	66
301002413	301	71	80	2	20306002	5	11	3	150	40
301002414	301	71	80	2	20306002	10	11	3	300	20
301002415	301	71	80	2	20306003	1	11	2	600	44
301002416	301	71	80	2	20306003	2	11	2	1200	22
301002417	301	71	80	2	20306003	3	11	2	1800	14
301002418	301	71	80	2	20306003	1	11	3	30	200
301002419	301	71	80	2	20306003	3	11	3	90	66
301002420	301	71	80	2	20306003	5	11	3	150	40
301002421	301	71	80	2	20306003	10	11	3	300	20
301002422	301	71	80	2	20306004	1	11	2	600	44
301002423	301	71	80	2	20306004	2	11	2	1200	22
301002424	301	71	80	2	20306004	3	11	2	1800	14
301002425	301	71	80	2	20306004	1	11	3	30	200
301002426	301	71	80	2	20306004	3	11	3	90	66
301002427	301	71	80	2	20306004	5	11	3	150	40
301002428	301	71	80	2	20306004	10	11	3	300	20
301002429	301	71	80	2	20306005	1	11	2	600	44
301002430	301	71	80	2	20306005	2	11	2	1200	22
301002431	301	71	80	2	20306005	3	11	2	1800	14
301002432	301	71	80	2	20306005	1	11	3	30	200
301002433	301	71	80	2	20306005	3	11	3	90	66
301002434	301	71	80	2	20306005	5	11	3	150	40
301002435	301	71	80	2	20306005	10	11	3	300	20
301002436	301	71	80	2	20306006	1	11	2	600	44
301002437	301	71	80	2	20306006	2	11	2	1200	22
301002438	301	71	80	2	20306006	3	11	2	1800	14
301002439	301	71	80	2	20306006	1	11	3	30	200
301002440	301	71	80	2	20306006	3	11	3	90	66
301002441	301	71	80	2	20306006	5	11	3	150	40
301002442	301	71	80	2	20306006	10	11	3	300	20
301002443	301	71	80	2	20306007	1	11	2	600	44
301002444	301	71	80	2	20306007	2	11	2	1200	22
301002445	301	71	80	2	20306007	3	11	2	1800	14
301002446	301	71	80	2	20306007	1	11	3	30	200
301002447	301	71	80	2	20306007	3	11	3	90	66
301002448	301	71	80	2	20306007	5	11	3	150	40
301002449	301	71	80	2	20306007	10	11	3	300	20
301002450	301	71	80	2	20306008	1	11	2	600	44
301002451	301	71	80	2	20306008	2	11	2	1200	22
301002452	301	71	80	2	20306008	3	11	2	1800	14
301002453	301	71	80	2	20306008	1	11	3	30	200
301002454	301	71	80	2	20306008	3	11	3	90	66
301002455	301	71	80	2	20306008	5	11	3	150	40
301002456	301	71	80	2	20306008	10	11	3	300	20
301002457	301	71	80	2	20306009	1	11	2	600	44
301002458	301	71	80	2	20306009	2	11	2	1200	22
301002459	301	71	80	2	20306009	3	11	2	1800	14
301002460	301	71	80	2	20306009	1	11	3	30	200
